anger,disgust,fear,joy,sadness,analytical,confident,tentative,openness,conscientiousness,extraversion,agreeableness,neuroticism,class
0.131589,0.126675,0.065627,0.003797,0.642456,0,0,0,0.190536,0.308181,0.558769,0.612121,0.548514,REAL
0.137636,0.570623,0.151211,0.032114,0.06583,0,0,0.75152,0.651118,0.377787,0.652868,0.45043,0.531796,REAL
0.216507,0.136954,0.333939,0.003163,0.553047,0.506763,0.704642,0,0.236597,0.406932,0.652548,0.605474,0.650452,REAL
0.315641,0.027077,0.036457,0.103076,0.118843,0.318744,0.775702,0,0.277,0.222159,0.158415,0.50876,0.206405,REAL
0.034745,0.305188,0.041481,0.024343,0.139047,0.094752,0,0,0.265628,0.190941,0.743564,0.430831,0.39048,REAL
0.108016,0.085632,0.057972,0.129142,0.317047,0.417844,0.673454,0,0.363886,0.782399,0.574797,0.73076,0.891949,REAL
0.190633,0.050798,0.781499,0.001325,0.18474,0,0,0,0.109411,0.374311,0.36123,0.601136,0.352238,REAL
0.187159,0.028849,0.073805,0.058767,0.402799,0.762356,0,0,0.362816,0.301009,0.587361,0.544389,0.430786,FAKE
0.175605,0.1999,0.123059,0.017828,0.459118,0,0,0,0.473497,0.354996,0.676961,0.65929,0.666767,FAKE
0.17845,0.24261,0.16782,0.062665,0.315722,0.564476,0,0,0.515546,0.183295,0.60129,0.493129,0.245895,FAKE
0.421196,0.072367,0.09836,0.011778,0.465822,0.821913,0,0,0.051998,0.474938,0.619387,0.642634,0.687469,FAKE
0.094431,0.050747,0.216698,0.126383,0.090057,0.882284,0,0,0.744297,0.295839,0.560287,0.590355,0.511178,REAL
0.057217,0.041751,0.149935,0.015671,0.215723,0.687768,0,0,0.279872,0.308962,0.631116,0.649506,0.686624,REAL
0.352146,0.437653,0.090846,0.005486,0.307689,0,0,0.812219,0.330376,0.416922,0.638756,0.646058,0.669464,FAKE
0.107822,0.231454,0.092749,0.002555,0.162426,0,0,0,0.168781,0.614475,0.66622,0.568002,0.529556,FAKE
0.297353,0.048213,0.243006,0.197473,0.197306,0,0,0,0.711337,0.238866,0.132997,0.088215,0.088612,FAKE
0.078188,0.178906,0.300561,0.09008,0.173075,0.895415,0,0,0.333399,0.479772,0.158726,0.417938,0.637981,FAKE
0.023723,0.050689,0.072376,0.710356,0.098876,0,0,0,0.346186,0.332822,0.647249,0.696486,0.652147,REAL
0.151961,0.054619,0.200801,0.00056,0.137273,0.762356,0,0,0.355107,0.309396,0.613389,0.606829,0.417475,FAKE
0.155605,0.290498,0.091468,0.053158,0.479545,0,0,0,0.095489,0.372014,0.75033,0.637447,0.544044,FAKE
0.263037,0.212843,0.124013,0.009626,0.547441,0.078097,0,0,0.331251,0.328513,0.675097,0.668425,0.557718,REAL
0.230434,0.234674,0.22261,0.041945,0.132486,0.047545,0.880065,0,0.761543,0.800797,0.616373,0.623571,0.884825,FAKE
0.064647,0.124811,0.800493,0.015768,0.146144,0,0,0,0.835707,0.06641,0.647776,0.492733,0.029622,FAKE
0.092283,0.123095,0.125092,0.232019,0.273744,0,0,0,0.560982,0.333371,0.835991,0.730611,0.829953,FAKE
0.308846,0.378641,0.082758,0.192497,0.10243,0,0,0,0.643188,0.358321,0.459233,0.249428,0.319749,FAKE
0.065613,0.207721,0.140851,0.000504,0.64883,0.962247,0,0,0.910552,0.243651,0.694397,0.641372,0.632114,REAL
0.042613,0.153773,0.121429,0.568417,0.115063,0,0,0,0.125456,0.27315,0.484963,0.643984,0.287957,FAKE
0,0,0,0,0,0,0,0,0.440719,0.599976,0.343861,0.596253,0.545018,FAKE
0.103087,0.388586,0.097704,0.146575,0.295679,0,0,0,0.25224,0.260086,0.521651,0.574358,0.256926,FAKE
0.396574,0.447499,0.098052,0.002696,0.261172,0.620279,0,0,0.652531,0.547786,0.712304,0.6985,0.864198,REAL
0.157664,0.06098,0.127736,0.073346,0.347403,0,0,0,0.66032,0.569711,0.967722,0.797642,0.886726,REAL
0.340557,0.191653,0.034115,0.118048,0.274652,0,0,0.401017,0.21486,0.601487,0.690301,0.654931,0.9336,FAKE
0.170263,0.045412,0.171039,0.003139,0.136124,0.653099,0,0.786991,0.378851,0.297366,0.651779,0.6098,0.569824,REAL
0.082635,0.338987,0.096327,0.020103,0.325155,0,0.704642,0,0.30325,0.545761,0.876171,0.572999,0.45997,FAKE
0.277568,0.101533,0.082538,0.166111,0.442005,0.842108,0,0,0.087947,0.334129,0.577335,0.682641,0.695338,REAL
0.569034,0.218324,0.068798,0.010966,0.227003,0.589295,0,0,0.17648,0.459165,0.693054,0.600264,0.648014,FAKE
0.188238,0.252799,0.025433,0.026648,0.644694,0.347997,0,0,0.05415,0.264751,0.776862,0.74445,0.488915,REAL
0.049739,0.301036,0.082618,0.135759,0.338031,0,0,0.822231,0.118064,0.710039,0.715957,0.875427,0.860284,REAL
0.13971,0.441897,0.0568,0.013174,0.44035,0.801827,0,0,0.148668,0.300841,0.639643,0.657867,0.655369,REAL
0.1171,0.135257,0.155349,0.025369,0.638673,0,0,0,0.035945,0.233751,0.493989,0.31832,0.159062,FAKE
0.092214,0.197051,0.063165,0.196017,0.534538,0.774376,0,0,0.547074,0.538545,0.805344,0.756209,0.844479,REAL
0.214062,0.613839,0.099286,0.007357,0.160905,0,0,0,0.228461,0.381329,0.662505,0.708689,0.578058,FAKE
0.12473,0.055755,0.080484,0.085554,0.187503,0.842108,0,0,0.082482,0.001765,0.032225,0.012102,0.002139,FAKE
0.209357,0.386363,0.205645,0.055007,0.161521,0,0,0,0.447404,0.773231,0.806791,0.479245,0.97626,REAL
0.049409,0.072531,0.355276,0.025968,0.300332,0,0,0,0.469348,0.083455,0.924897,0.479471,0.144964,REAL
0.417395,0.130011,0.37863,0.031974,0.290649,0,0,0.822231,0.049663,0.257167,0.861258,0.467745,0.56526,REAL
0.10008,0.060735,0.297195,0.002229,0.626741,0,0,0,0.351355,0.531132,0.488845,0.305991,0.43636,REAL
0.076468,0.015203,0.028178,0.022244,0.065056,0.93884,0,0,0.375434,0.328005,0.599659,0.686667,0.452237,FAKE
0.110727,0.304409,0.102595,0.001225,0.463057,0.094752,0,0,0.184313,0.30057,0.847269,0.644692,0.759336,REAL
0.352682,0.100037,0.180687,0.105124,0.436068,0,0,0.615352,0.394888,0.40599,0.757768,0.738079,0.888846,REAL
0.098601,0.004291,0.15427,0.017442,0.361472,0.724236,0,0,0.615795,0.387764,0.571845,0.56291,0.580774,REAL
0.202469,0.149579,0.229333,0.034979,0.185553,0.094752,0,0,0.801312,0.384528,0.736521,0.817858,0.348042,REAL
0.009844,0.254117,0.00451,0.579188,0.059242,0,0,0,0.156466,0.302312,0.56136,0.584636,0.648246,FAKE
0.037973,0.020621,0.075974,0.033481,0.241572,0.724236,0,0,0.598699,0.451227,0.758303,0.578678,0.873199,REAL
0.24066,0.659822,0.100151,0.012769,0.134538,0.158609,0,0.446712,0.879755,0.180888,0.541015,0.629084,0.018904,REAL
0.092517,0.113664,0.049982,0.176354,0.634164,0,0,0,0.946479,0.749697,0.461841,0.530583,0.818994,FAKE
0.173017,0.224297,0.15644,0.087624,0.11473,0.560098,0,0.681699,0.96057,0.340008,0.660944,0.630377,0.482361,REAL
0.070988,0.329538,0.100771,0.194065,0.116004,0,0,0,0.339105,0.330846,0.585556,0.279061,0.813695,FAKE
0.161203,0.108367,0.166987,0.016968,0.206337,0,0,0.681699,0.082122,0.49672,0.390187,0.602614,0.556767,FAKE
0.017907,0.053653,0.067612,0.635101,0.07603,0,0,0,0.08318,0.234447,0.653508,0.695846,0.700112,REAL
0.139317,0.484245,0.126886,0.059678,0.133108,0,0.874372,0,0.90586,0.824969,0.955463,0.845788,0.892336,REAL
0.183574,0.214781,0.189931,0.003482,0.061518,0.901894,0,0,0.057172,0.602496,0.42917,0.660545,0.691294,REAL
0.761446,0.152641,0.068326,0.025875,0.090091,0,0,0.786991,0.338016,0.40293,0.798867,0.648736,0.62587,FAKE
0.334595,0.059773,0.406747,0.016538,0.285518,0,0,0,0.301178,0.318016,0.542934,0.564033,0.384314,FAKE
0.201854,0.065349,0.274984,0.01907,0.209432,0.77494,0,0,0.765923,0.219872,0.562884,0.453088,0.586984,REAL
0.066228,0.491759,0.007617,0.027896,0.156073,0.506763,0.175992,0,0.201714,0.395939,0.744953,0.75789,0.731074,REAL
0.404113,0.191533,0.082673,0.006181,0.064787,0,0,0.15828,0.746427,0.958193,0.907781,0.927107,0.918152,FAKE
0.216616,0.489476,0.039444,0.011852,0.285542,0,0,0,0.150193,0.29233,0.566393,0.598682,0.534072,FAKE
0.080507,0.540387,0.030836,0.064951,0.083208,0.248254,0.704642,0,0.806709,0.406152,0.996395,0.772714,0.627317,FAKE
0.079761,0.498334,0.158368,0.000301,0.359352,0,0.898327,0,0.23415,0.209993,0.482874,0.495344,0.114021,FAKE
0.038688,0.280589,0.048475,0.337726,0.310922,0,0,0,0.732571,0.451144,0.854109,0.790764,0.753024,REAL
0.175787,0.129108,0.22427,0.019069,0.27687,0,0,0,0.512494,0.391312,0.770536,0.703767,0.814845,REAL
0.118984,0.069536,0.039074,0.015518,0.28127,0.67368,0,0,0.455688,0.246536,0.843944,0.440317,0.362102,FAKE
0.120997,0.314141,0.17201,0.010845,0.506249,0,0,0.323642,0.611259,0.353677,0.899575,0.812532,0.77448,FAKE
0.7307,0.094299,0.018219,0.022535,0.143919,0.269244,0,0,0.642073,0.30445,0.905464,0.990951,0.875862,FAKE
0.264427,0.059722,0.583946,0.01153,0.306072,0,0,0.984003,0.122914,0.221059,0.331203,0.584314,0.248231,FAKE
0.138852,0.488918,0.100985,0.035571,0.130528,0.347997,0.80026,0,0.270591,0.43292,0.693434,0.671279,0.665251,REAL
0.364319,0.395265,0.072567,0.000387,0.372413,0.668742,0,0,0.660233,0.146232,0.842481,0.609235,0.434611,REAL
0.079874,0.020732,0.270747,0.038095,0.125462,0,0,0,0.181762,0.33814,0.366902,0.481138,0.643828,FAKE
0.166945,0.074028,0.255858,0.04626,0.387406,0,0,0,0.077511,0.314065,0.338996,0.528834,0.548575,REAL
0.111093,0.190762,0.201305,0.001102,0.681199,0,0,0,0.205347,0.314416,0.521278,0.587532,0.521602,FAKE
0.038949,0.023492,0.070572,0.021007,0.276732,0.039518,0.537062,0,0.102705,0.288926,0.617868,0.600517,0.799164,REAL
0.080606,0.108599,0.579274,0.015923,0.339193,0,0,0,0.221252,0.507031,0.701521,0.642258,0.69585,REAL
0.0158,0.025967,0.023434,0.385517,0.025982,0.989679,0,0,0.322859,0.199576,0.586112,0.563098,0.324375,FAKE
0.222611,0.368498,0.03296,0.035652,0.131855,0,0,0,0.803151,0.333894,0.630822,0.562295,0.428131,REAL
0.300335,0.11822,0.060179,0.002721,0.65705,0,0,0,0.162403,0.333142,0.533591,0.574694,0.701507,FAKE
0.250171,0.080698,0.239276,0.001402,0.567113,0.705784,0,0.525007,0.7821,0.839833,0.81635,0.862642,0.971803,FAKE
0.423708,0.121624,0.129149,0.019792,0.535465,0.641954,0,0,0.439076,0.319889,0.324119,0.095171,0.703439,REAL
0.145433,0.245498,0.048421,0.132058,0.487878,0,0,0,0.790029,0.579109,0.742724,0.613081,0.90751,FAKE
0.218764,0.089161,0.216469,0.031566,0.216018,0.882284,0,0,0.458636,0.329652,0.6709,0.646277,0.661802,FAKE
0.020252,0.049457,0.874751,0.022706,0.116322,0,0,0,0.314585,0.194425,0.743709,0.31672,0.465016,REAL
0.03632,0.034296,0.010983,0.104503,0.147007,0.858259,0,0,0.324563,0.366936,0.649191,0.635474,0.501752,FAKE
0.327348,0.170356,0.084126,0.103939,0.071957,0.653099,0,0,0.524856,0.162939,0.637764,0.497752,0.377588,FAKE
0.060743,0.039884,0.033341,0.264928,0.544337,0,0,0,0.392295,0.334267,0.530544,0.639965,0.364134,REAL
0.243917,0.481946,0.069028,0.041916,0.258885,0.078097,0,0.822231,0.267824,0.370468,0.710193,0.692557,0.479925,FAKE
0.068613,0.039022,0.139955,0.103767,0.204462,0.144719,0,0,0.735963,0.344565,0.733556,0.653191,0.586698,REAL
0.128121,0.290938,0.123313,0.016128,0.560196,0,0,0,0.118315,0.460568,0.355308,0.753823,0.515069,REAL
0.401702,0.03067,0.398692,0.173681,0.085544,0.920855,0,0.88939,0.166464,0.251214,0.636115,0.566221,0.469545,FAKE
0.234969,0.137454,0.089018,0.181668,0.136893,0.138368,0,0,0.051041,0.494446,0.65862,0.729525,0.615288,FAKE
0.056605,0.233265,0.024769,0.031741,0.236804,0,0,0,0.133239,0.197395,0.421606,0.660979,0.094756,REAL
0.251287,0.504432,0.073617,0.048704,0.174404,0.762356,0,0,0.758497,0.856276,0.517496,0.167025,0.92059,FAKE
0.285957,0.121402,0.213752,0.08615,0.244395,0,0,0,0.219351,0.27659,0.554105,0.603659,0.360942,REAL
0.283654,0.353342,0.158062,0.034354,0.327536,0.121371,0,0.360131,0.396683,0.409301,0.773727,0.548495,0.858274,REAL
0.14433,0.119731,0.062535,0.242518,0.271632,0,0.80026,0,0.831511,0.359727,0.622169,0.644333,0.636258,FAKE
0.231114,0.047631,0.129853,0.046096,0.639752,0.901894,0,0.856622,0.562574,0.364177,0.599765,0.637776,0.262962,FAKE
0.341359,0.010372,0.275812,0.020456,0.394422,0,0,0.75152,0.246182,0.568679,0.333911,0.678021,0.662484,FAKE
0.058171,0.127567,0.103064,0.037001,0.103571,0,0,0,0.034175,0.323291,0.612806,0.192778,0.51322,REAL
0.108562,0.180291,0.060485,0.009081,0.33704,0,0,0,0.402802,0.278871,0.566205,0.605987,0.528533,FAKE
0.34101,0.113196,0.148846,0.081214,0.103443,0,0.422119,0,0.504508,0.534256,0.923032,0.623827,0.685905,FAKE
0.254014,0.048952,0.354889,0.009327,0.562148,0.054654,0,0,0.166641,0.358554,0.661816,0.623846,0.815469,REAL
0.210104,0.202243,0.10414,0.010332,0.49643,0,0,0,0.376493,0.320019,0.666422,0.628814,0.687705,FAKE
0.317999,0.119016,0.223211,0.047029,0.236833,0,0,0,0.644797,0.887924,0.775121,0.628096,0.773013,FAKE
0.170395,0.282793,0.049828,0.052044,0.468573,0.931276,0,0,0.291117,0.48726,0.834978,0.592999,0.884715,FAKE
0.066749,0.235583,0.140116,0.144163,0.49169,0.482451,0,0,0.021406,0.353801,0.773167,0.68334,0.640298,FAKE
0.077997,0.355715,0.138974,0.009569,0.517854,0.610552,0,0,0.220948,0.306316,0.582575,0.661067,0.351689,REAL
0.116861,0.248689,0.181668,0.165038,0.287497,0.646387,0,0,0.693386,0.412938,0.837027,0.302729,0.829113,FAKE
0.415231,0.257345,0.180611,0.027732,0.117592,0,0,0,0.260356,0.276061,0.549224,0.602834,0.472734,REAL
0.174437,0.16317,0.062852,0.125639,0.245457,0,0,0,0.410016,0.273258,0.612851,0.615117,0.225876,FAKE
0.083729,0.516808,0.041091,0.007964,0.109858,0.464547,0,0,0.571149,0.104516,0.952966,0.64545,0.491073,FAKE
0.143615,0.035803,0.029666,0.185855,0.156573,0,0,0.822231,0.379988,0.442565,0.75661,0.324032,0.527495,FAKE
0.258295,0.384718,0.019829,0.246232,0.135796,0.486191,0.704642,0,0.592386,0.827231,0.683453,0.753519,0.926241,FAKE
0.336893,0.055641,0.045052,0.008826,0.445834,0,0.660207,0,0.456396,0.332513,0.66049,0.67044,0.661416,FAKE
0.146202,0.237422,0.088282,0.045864,0.283547,0.653099,0,0,0.311767,0.673979,0.817542,0.672159,0.87242,REAL
0.058313,0.379292,0.038727,0.124686,0.459996,0,0,0,0.74651,0.543642,0.767689,0.683903,0.884973,REAL
0.198402,0.026496,0.526493,0.077441,0.142885,0,0,0.978587,0.970398,0.210632,0.501206,0.340949,0.164504,FAKE
0.126298,0.11447,0.115692,0.016665,0.71959,0,0,0,0.152179,0.282854,0.624116,0.594681,0.536905,REAL
0.138095,0.01952,0.02253,0.031602,0.092752,0,0,0,0.073207,0.555225,0.560699,0.843164,0.719055,FAKE
0.424311,0.083863,0.375531,0.005317,0.393312,0.8152,0,0.497569,0.298835,0.397579,0.735204,0.514398,0.5457,REAL
0.200653,0.240597,0.07441,0.02759,0.522445,0.762356,0,0,0.24721,0.607062,0.924109,0.808068,0.720792,REAL
0.043858,0.213514,0.040309,0.013157,0.249755,0,0,0,0.150815,0.578929,0.74,0.859188,0.818199,FAKE
0.035505,0.026226,0.034112,0.265978,0.119467,0.802429,0,0.966403,0.423944,0.439584,0.675956,0.550538,0.887421,REAL
0.111897,0.509256,0.367968,0.018716,0.070091,0.724236,0,0,0.342533,0.397281,0.723351,0.588836,0.790884,REAL
0.140179,0.244824,0.122684,0.206871,0.360914,0.560098,0,0,0.919668,0.323284,0.800868,0.311648,0.712091,REAL
0.285626,0.307187,0.099626,0.021284,0.368693,0,0,0,0.714778,0.340913,0.682607,0.630022,0.722576,FAKE
0.04161,0.19719,0.181263,0.278529,0.328705,0.620279,0,0,0.436413,0.41018,0.756774,0.662539,0.894145,FAKE
0.197191,0.106264,0.139657,0.134686,0.356586,0,0,0,0.376616,0.412596,0.498785,0.669178,0.314943,REAL
0.086461,0.136453,0.037794,0.093065,0.226808,0,0,0,0.485653,0.262763,0.732684,0.728667,0.417406,FAKE
0.077904,0.080279,0.216897,0.145585,0.246817,0,0,0,0.071191,0.278982,0.600141,0.580567,0.423779,REAL
0.019391,0.202708,0.019695,0.384213,0.381489,0,0,0,0.645909,0.261658,0.690894,0.513845,0.234696,REAL
0.202499,0.168471,0.004688,0.254914,0.286921,0.182902,0,0,0.235646,0.336042,0.613195,0.588531,0.387224,FAKE
0.072384,0.081867,0.110946,0.019711,0.655451,0,0,0,0.175946,0.506999,0.805279,0.374123,0.745282,REAL
0.695045,0.179369,0.074722,0.006579,0.169819,0,0,0,0.553196,0.270292,0.698789,0.660897,0.3011,REAL
0.074607,0.092657,0.041149,0.061616,0.084108,0.874319,0,0,0.721006,0.436918,0.807095,0.769747,0.775201,FAKE
0.203181,0.152007,0.538456,0.000884,0.230079,0,0,0.946222,0.155247,0.282281,0.551354,0.617051,0.535206,REAL
0.290865,0.144579,0.42237,0.010143,0.262229,0.762356,0,0,0.163732,0.317803,0.632546,0.637154,0.302127,REAL
0.207524,0.084944,0.071634,0.266449,0.245401,0,0,0.961411,0.574566,0.282486,0.647778,0.572571,0.2419,FAKE
0.148292,0.08729,0.356654,0.002099,0.257179,0,0,0,0.201812,0.332337,0.525615,0.657692,0.335452,FAKE
0.162627,0.531885,0.125618,0.027194,0.196907,0,0,0,0.217167,0.291771,0.697539,0.788734,0.504009,FAKE
0.084543,0.124872,0.041056,0.177144,0.483957,0,0,0,0.704163,0.452104,0.777879,0.747702,0.84244,FAKE
0.104985,0.40155,0.12839,0.080494,0.146465,0.019539,0.352522,0,0.894362,0.613951,0.906964,0.279313,0.969182,REAL
0.041207,0.388407,0.030699,0.012344,0.082748,0.955445,0,0,0.277496,0.322723,0.618457,0.633566,0.243537,FAKE
0.108101,0.239198,0.16999,0.05861,0.132349,0,0,0,0.480154,0.411249,0.856892,0.437407,0.676273,REAL
0.100903,0.542249,0.064273,0.002846,0.430646,0.560098,0.967339,0,0.171733,0.281627,0.588466,0.601538,0.342753,FAKE
0.100553,0.082956,0.051776,0.091583,0.120954,0,0,0,0.894706,0.355729,0.783987,0.643897,0.670531,FAKE
0.105617,0.337557,0.117361,0.194341,0.293989,0.762356,0,0,0.286408,0.283538,0.591358,0.620082,0.438048,REAL
0.161423,0.059611,0.315745,0.003763,0.088217,0,0,0,0.036822,0.180744,0.100411,0.739684,0.291268,FAKE
0.195616,0.128144,0.097645,0.066991,0.165133,0,0,0,0.358245,0.287758,0.553026,0.610752,0.468282,REAL
0.155075,0.279371,0.209652,0.017976,0.382469,0,0.704642,0,0.164157,0.32595,0.558377,0.611285,0.596434,FAKE
0.133877,0.108144,0.104521,0.110403,0.228797,0,0,0,0.261877,0.274169,0.503556,0.580099,0.209124,FAKE
0.242129,0.096463,0.249203,0.020362,0.296093,0.801827,0,0,0.504354,0.553537,0.719781,0.74855,0.897262,REAL
0.179544,0.225606,0.143762,0.025792,0.291217,0.821913,0,0,0.193139,0.275946,0.456492,0.526547,0.267732,REAL
0.488406,0.55117,0.030496,0.001801,0.099198,0.269244,0.727798,0,0.637653,0.05108,0.709121,0.152185,0.142546,REAL
0.384322,0.062137,0.21169,0.007406,0.360664,0,0,0,0.258276,0.471384,0.533578,0.713215,0.511223,FAKE
0.07137,0.020933,0.092054,0.02148,0.102134,0,0,0.360131,0.19603,0.399534,0.633981,0.629617,0.60953,FAKE
0.139131,0.239243,0.055395,0.001937,0.701381,0,0,0,0.771152,0.300158,0.809164,0.659307,0.595242,REAL
0.172413,0.173902,0.257308,0.110907,0.396575,0,0,0.984352,0.096594,0.170324,0.342256,0.451766,0.179935,REAL
0.062132,0.252478,0.021656,0.016527,0.070526,0,0.449032,0,0.679344,0.615881,0.829621,0.441927,0.85317,FAKE
0.103734,0.089839,0.160672,0.356661,0.107034,0,0.80026,0,0.739847,0.291105,0.641739,0.655265,0.284565,FAKE
0.292135,0.154507,0.1542,0.212296,0.288957,0,0.890603,0,0.692843,0.713427,0.808134,0.873032,0.962675,REAL
0.671158,0.317587,0.079561,0.017897,0.061621,0.449498,0.086872,0,0.677107,0.425962,0.649917,0.59418,0.721004,FAKE
0.139709,0.180148,0.184108,0.055304,0.574647,0,0,0,0.313177,0.359771,0.647939,0.678754,0.76941,REAL
0.527977,0.18048,0.145366,0.006253,0.202583,0.829888,0,0.972662,0.393292,0.03303,0.766534,0.207793,0.646157,REAL
0.303309,0.105673,0.114281,0.005774,0.600654,0,0,0,0.002204,0.118642,0.627591,0.581296,0.413673,FAKE
0.213945,0.168981,0.237586,0.017053,0.565849,0,0,0.681699,0.241415,0.28816,0.566592,0.620374,0.632086,FAKE
0.052532,0.320729,0.044878,0.071876,0.141352,0.642915,0,0,0.894432,0.469772,0.689931,0.621475,0.427707,REAL
0.045409,0.049055,0.155867,0.525641,0.135542,0,0,0,0.014683,0.254703,0.381562,0.390583,0.103943,REAL
0.17426,0.098691,0.020888,0.049977,0.273362,0.927334,0,0,0.755992,0.714155,0.867999,0.827623,0.729246,REAL
0.102998,0.468668,0.048189,0.162272,0.106737,0.482451,0,0,0.604458,0.441191,0.720355,0.623532,0.515959,FAKE
0.178501,0.102699,0.100313,0.025352,0.184478,0,0,0,0.763407,0.536384,0.721698,0.375768,0.55169,FAKE
0.110921,0.024419,0.492909,0.008509,0.38709,0.87766,0,0,0.19043,0.726398,0.195716,0.49482,0.643438,FAKE
0.182482,0.091118,0.05661,0.102277,0.153032,0,0.543112,0,0.788489,0.315809,0.817935,0.592574,0.468423,REAL
0.05392,0.173339,0.067378,0.053456,0.542173,0.620279,0,0,0.503789,0.522202,0.863361,0.667933,0.6183,REAL
0.462915,0.018963,0.141735,0.050561,0.280286,0,0.143174,0,0.785523,0.413325,0.729232,0.692353,0.84889,FAKE
0.234198,0.356324,0.109224,0.130104,0.31193,0.524847,0,0,0.270499,0.683249,0.560402,0.701321,0.597602,REAL
0.08767,0.282014,0.075596,0.038226,0.183152,0.891222,0,0.902459,0.063226,0.148244,0.529417,0.559803,0.674015,FAKE
0.087706,0.045352,0.095225,0.119488,0.19382,0,0,0,0.253704,0.392668,0.442874,0.666864,0.506744,REAL
0.07317,0.067074,0.083844,0.021411,0.188005,0.920855,0,0,0.282435,0.302096,0.604603,0.620737,0.270498,FAKE
0.207705,0.239196,0.217423,0.088282,0.174754,0.967408,0,0,0.163718,0.221633,0.623404,0.838949,0.122113,REAL
0.075104,0.165188,0.063939,0.216613,0.531126,0,0,0,0.276975,0.280239,0.592327,0.603032,0.478176,REAL
0.112083,0.055426,0.099308,0.099965,0.165293,0.882284,0,0,0.48543,0.290957,0.575543,0.601144,0.620862,REAL
0.73126,0.057238,0.115078,0.090139,0.082617,0,0,0,0.311369,0.298602,0.625864,0.613177,0.521415,FAKE
0.093289,0.213612,0.219494,0.059809,0.377955,0.89196,0.966751,0,0.485996,0.073424,0.563788,0.404659,0.143882,REAL
0.168192,0.181108,0.052826,0.001214,0.724578,0,0,0,0.653057,0.050297,0.51334,0.349552,0.00126,REAL
0.120559,0.069742,0.148066,0.076936,0.298882,0,0,0,0.470909,0.26298,0.660841,0.466481,0.633306,REAL
0.127768,0.100119,0.094321,0.143502,0.446109,0.269244,0,0,0.543311,0.443561,0.570439,0.602005,0.711248,FAKE
0.194411,0.563505,0.081519,0.000584,0.282922,0.158609,0.825035,0,0.711907,0.676757,0.680108,0.459641,0.880309,REAL
0.099611,0.333874,0.103299,0.076805,0.383392,0,0,0,0.47273,0.2723,0.502253,0.598345,0.286244,REAL
0.036622,0.020141,0.052223,0.069461,0.093285,0,0,0,0.493202,0.324342,0.622798,0.602934,0.333125,FAKE
0.032704,0.140494,0.045885,0.624755,0.140059,0,0,0,0.109681,0.566743,0.651605,0.666345,0.828203,REAL
0.68528,0.121699,0.028646,0.02732,0.128523,0,0,0.983475,0.251191,0.245031,0.365736,0.471669,0.327525,FAKE
0.156314,0.511615,0.066425,0.018447,0.316262,0.762356,0,0,0.474733,0.333678,0.682183,0.675807,0.684829,REAL
0.283833,0.142168,0.13131,0.020345,0.509454,0.347997,0,0,0.615703,0.314061,0.602297,0.599365,0.713259,FAKE
0.355742,0.199367,0.327533,0.010412,0.360533,0.212313,0,0,0.490494,0.363281,0.661152,0.674678,0.537399,REAL
0.240974,0.215893,0.091328,0.002608,0.641601,0,0,0.615352,0.4015,0.782451,0.607795,0.807262,0.763619,FAKE
0.239343,0.531833,0.114418,0.009709,0.250979,0.920855,0,0,0.232563,0.368106,0.669453,0.614576,0.813261,REAL
0.532145,0.081722,0.245768,0.005125,0.323538,0,0,0,0.261349,0.327039,0.63052,0.583646,0.326391,FAKE
0.484727,0.165954,0.21658,0.103561,0.224564,0,0,0,0.099952,0.288844,0.5439,0.612194,0.303896,FAKE
